timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2026-01-16 16:05:10,gpt-5-mini,10437,1123,11560,0.00485525
2026-01-16 16:05:55,gpt-5-mini,5335,1791,7126,0.00491575
2026-01-16 16:06:13,gpt-5-mini,5177,1104,6281,0.00350225
2026-01-16 16:06:53,gpt-5-mini,7129,1542,8671,0.00486625
2026-01-16 16:07:16,gpt-5-mini,7230,1325,8555,0.0044575
2026-01-16 16:07:37,gpt-5-mini,7167,908,8075,0.00360775
2026-01-16 16:08:03,gpt-5-mini,4717,924,5641,0.0030272499999999996
2026-01-16 16:09:18,gpt-5-mini,5460,1150,6610,0.003665
2026-01-16 16:09:36,gpt-5-mini,5475,770,6245,0.00290875
2026-01-16 16:10:16,gpt-5-mini,5434,1540,6974,0.0044385
2026-01-16 16:12:10,gpt-5-mini,5470,1139,6609,0.0036455000000000003
2026-01-16 16:12:40,gpt-5-mini,5390,1935,7325,0.0052175
