timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-11-23 22:07:32,gpt-4.1,4032,159,4191,0.009336
2025-11-23 22:08:08,gpt-4.1,4316,128,4444,0.009656
2025-11-23 22:12:47,gpt-4.1,6583,306,6889,0.015614
