timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-05 22:47:52,gpt-4.1,1906,242,2148,0.005748
2025-12-05 22:48:13,gpt-4.1,1918,192,2110,0.005372
2025-12-05 22:48:33,gpt-4.1,1894,276,2170,0.005996
2025-12-05 22:48:56,gpt-4.1,1883,272,2155,0.005941999999999999
2025-12-05 22:49:14,gpt-4.1,1980,285,2265,0.00624
2025-12-05 22:49:35,gpt-4.1,1879,235,2114,0.005638
2025-12-05 22:49:58,gpt-4.1,1872,226,2098,0.005552
2025-12-05 22:50:22,gpt-4.1,1925,226,2151,0.005658
2025-12-05 22:50:47,gpt-4.1,1904,237,2141,0.005704
2025-12-05 22:50:54,gpt-4.1,1281,342,1623,0.005298
2025-12-05 22:51:12,gpt-4.1,1229,322,1551,0.005033999999999999
2025-12-05 22:51:27,gpt-4.1,1266,301,1567,0.00494
2025-12-05 22:51:42,gpt-4.1,1330,211,1541,0.0043479999999999994
2025-12-05 22:51:56,gpt-4.1,1307,225,1532,0.0044139999999999995
2025-12-05 22:52:11,gpt-4.1,1199,327,1526,0.005013999999999999
2025-12-05 22:52:25,gpt-4.1,1188,269,1457,0.004528
2025-12-05 22:52:39,gpt-4.1,1202,234,1436,0.004276
2025-12-05 22:52:53,gpt-4.1,1205,296,1501,0.004777999999999999
2025-12-05 22:52:57,gpt-4.1,2973,250,3223,0.007946
2025-12-05 22:53:34,gpt-4.1,2987,304,3291,0.008406
2025-12-05 22:54:10,gpt-4.1,3139,327,3466,0.008893999999999999
2025-12-05 22:54:44,gpt-4.1,3032,199,3231,0.007656
2025-12-05 22:55:18,gpt-4.1,3078,233,3311,0.00802
2025-12-05 22:55:57,gpt-4.1,3066,211,3277,0.007819999999999999
2025-12-05 22:56:40,gpt-4.1,3085,187,3272,0.007666
2025-12-05 22:57:17,gpt-4.1,3088,198,3286,0.0077599999999999995
2025-12-05 22:57:52,gpt-4.1,3100,188,3288,0.007704
2025-12-05 22:57:57,gpt-4.1,6659,295,6954,0.015678
2025-12-05 22:58:56,gpt-4.1,5556,334,5890,0.013784000000000001
2025-12-05 22:59:47,gpt-4.1,5198,349,5547,0.013187999999999998
2025-12-05 23:00:30,gpt-4.1,4464,362,4826,0.011824
2025-12-05 23:01:32,gpt-4.1,4642,323,4965,0.011867999999999998
2025-12-05 23:02:27,gpt-4.1,5476,369,5845,0.013904
2025-12-05 23:03:27,gpt-4.1,5447,337,5784,0.01359
2025-12-05 23:04:31,gpt-4.1,5416,311,5727,0.013319999999999999
2025-12-05 23:05:40,gpt-4.1,5375,386,5761,0.013838
