timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-11-22 21:04:49,gpt-4.1,3347,216,3563,0.008421999999999999
2025-11-22 21:05:17,gpt-4.1,3627,118,3745,0.008198
2025-11-22 21:06:26,gpt-4.1,3716,214,3930,0.009144
2025-11-22 21:06:48,gpt-4.1,3996,118,4114,0.008936
2025-11-22 21:07:43,gpt-4.1,3925,189,4114,0.009361999999999999
2025-11-22 21:08:05,gpt-4.1,4205,115,4320,0.00933
2025-11-22 21:09:06,gpt-4.1,4106,193,4299,0.009755999999999999
2025-11-22 21:09:35,gpt-4.1,4386,116,4502,0.0097
2025-11-22 21:10:54,gpt-4.1,4167,185,4352,0.009814
2025-11-22 21:11:17,gpt-4.1,4447,106,4553,0.009741999999999999
2025-11-22 21:12:27,gpt-4.1,4192,198,4390,0.009968
2025-11-22 21:12:51,gpt-4.1,4472,94,4566,0.009695999999999998
