timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-11-24 01:38:46,gpt-4.1,3320,181,3501,0.008088
2025-11-24 01:39:56,gpt-4.1,3621,133,3754,0.008306
2025-11-24 01:42:03,gpt-4.1,6553,351,6904,0.015913999999999998
