timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2026-02-02 17:32:25,gpt-5-mini,386,337,723,0.0007705
2026-02-02 17:32:42,gpt-5-mini,462,145,607,0.0004055
2026-02-02 17:32:49,gpt-5-mini,560,145,705,0.00043
2026-02-02 17:32:56,gpt-5-mini,855,145,1000,0.00050375
2026-02-02 17:33:04,gpt-5-mini,934,145,1079,0.0005235
2026-02-02 17:33:14,gpt-5-mini,1157,337,1494,0.00096325
2026-02-02 17:33:33,gpt-5-mini,1403,337,1740,0.00102475
2026-02-02 17:33:55,gpt-5-mini,1554,209,1763,0.0008064999999999999
2026-02-02 17:34:06,gpt-5-mini,1645,401,2046,0.00121325
2026-02-02 17:34:14,gpt-5-mini,1750,209,1959,0.0008554999999999999
2026-02-02 17:34:24,gpt-5-mini,1873,209,2082,0.0008862499999999999
2026-02-02 17:34:35,gpt-5-mini,1956,465,2421,0.001419
2026-02-02 17:34:45,gpt-5-mini,2041,401,2442,0.00131225
2026-02-02 17:34:54,gpt-5-mini,2212,209,2421,0.000971
2026-02-02 17:35:11,gpt-5-mini,2394,273,2667,0.0011445
2026-02-02 17:35:22,gpt-5-mini,2483,209,2692,0.00103875
2026-02-02 17:35:33,gpt-5-mini,2574,273,2847,0.0011895
2026-02-02 17:35:42,gpt-5-mini,2758,273,3031,0.0012355
2026-02-02 17:35:53,gpt-5-mini,2880,145,3025,0.00101
2026-02-02 17:36:04,gpt-5-mini,3072,273,3345,0.001314
2026-02-02 17:36:20,gpt-5-mini,3148,209,3357,0.001205
2026-02-02 17:36:31,gpt-5-mini,3434,209,3643,0.0012764999999999999
2026-02-02 17:36:39,gpt-5-mini,3519,209,3728,0.0012977499999999999
2026-02-02 17:36:49,gpt-5-mini,3640,337,3977,0.001584
2026-02-02 17:37:02,gpt-5-mini,3715,209,3924,0.0013467499999999999
2026-02-02 17:37:12,gpt-5-mini,3858,209,4067,0.0013825
2026-02-02 17:37:26,gpt-5-mini,3982,273,4255,0.0015415
2026-02-02 17:37:36,gpt-5-mini,4140,273,4413,0.001581
2026-02-02 17:37:47,gpt-5-mini,4221,273,4494,0.0016012499999999998
2026-02-02 17:37:58,gpt-5-mini,4357,337,4694,0.00176325
2026-02-02 17:38:11,gpt-5-mini,4592,337,4929,0.0018219999999999998
2026-02-02 17:38:24,gpt-5-mini,4751,593,5344,0.00237375
2026-02-02 17:38:32,gpt-5-mini,4834,145,4979,0.0014984999999999998
2026-02-02 17:38:43,gpt-5-mini,4962,209,5171,0.0016584999999999998
2026-02-02 17:38:53,gpt-5-mini,5071,273,5344,0.0018137499999999998
2026-02-02 17:39:04,gpt-5-mini,5217,209,5426,0.0017222499999999998
2026-02-02 17:39:12,gpt-5-mini,5332,145,5477,0.0016229999999999999
2026-02-02 17:39:30,gpt-5-mini,5442,721,6163,0.0028025
2026-02-02 17:39:41,gpt-5-mini,5572,145,5717,0.001683
2026-02-02 17:39:51,gpt-5-mini,5670,273,5943,0.0019635
2026-02-02 17:40:01,gpt-5-mini,5787,209,5996,0.0018647499999999999
2026-02-02 17:40:10,gpt-5-mini,5915,337,6252,0.00215275
2026-02-02 17:40:19,gpt-5-mini,5995,145,6140,0.00178875
2026-02-02 17:40:30,gpt-5-mini,6083,145,6228,0.0018107499999999999
2026-02-02 17:40:39,gpt-5-mini,6155,273,6428,0.00208475
2026-02-02 17:40:49,gpt-5-mini,6770,209,6979,0.0021105
2026-02-02 17:41:03,gpt-5-mini,6927,401,7328,0.00253375
2026-02-02 17:41:12,gpt-5-mini,7000,81,7081,0.0019119999999999999
2026-02-02 17:46:34,gpt-5-mini,1035,145,1180,0.00054875
2026-02-02 17:46:41,gpt-5-mini,1133,145,1278,0.00057325
2026-02-02 17:46:48,gpt-5-mini,1249,145,1394,0.0006022499999999999
2026-02-02 17:46:58,gpt-5-mini,1352,401,1753,0.00114
2026-02-02 17:47:04,gpt-5-mini,1434,145,1579,0.0006485
2026-02-02 17:47:14,gpt-5-mini,1571,337,1908,0.00106675
2026-02-02 17:47:22,gpt-5-mini,1697,145,1842,0.00071425
2026-02-02 17:47:30,gpt-5-mini,1952,337,2289,0.001162
2026-02-02 17:47:38,gpt-5-mini,2172,145,2317,0.000833
2026-02-02 17:47:45,gpt-5-mini,2307,209,2516,0.00099475
2026-02-02 17:47:51,gpt-5-mini,2420,81,2501,0.0007669999999999999
2026-02-02 17:47:58,gpt-5-mini,2583,81,2664,0.0008077499999999999
