timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-21 04:08:41,gpt-5-mini,608,793,1401,0.001738
2025-12-21 04:08:52,gpt-5-mini,666,693,1359,0.0015524999999999998
2025-12-21 04:09:03,gpt-5-mini,775,584,1359,0.00136175
2025-12-21 04:09:29,gpt-5-mini,781,686,1467,0.00156725
2025-12-21 04:09:41,gpt-5-mini,857,837,1694,0.00188825
2025-12-21 04:09:56,gpt-5-mini,932,909,1841,0.002051
2025-12-21 04:10:10,gpt-5-mini,1007,1037,2044,0.0023257499999999997
2025-12-21 04:10:26,gpt-5-mini,1092,1278,2370,0.0028289999999999995
2025-12-21 04:10:39,gpt-5-mini,1172,784,1956,0.0018609999999999998
2025-12-21 04:10:52,gpt-5-mini,1260,918,2178,0.002151
2025-12-21 04:11:04,gpt-5-mini,1328,739,2067,0.00181
2025-12-21 04:11:14,gpt-5-mini,1407,477,1884,0.00130575
2025-12-21 04:11:28,gpt-5-mini,1485,800,2285,0.00197125
2025-12-21 04:11:38,gpt-5-mini,1559,624,2183,0.0016377499999999999
2025-12-21 04:11:51,gpt-5-mini,1648,779,2427,0.00197
2025-12-21 04:12:01,gpt-5-mini,1706,696,2402,0.0018185
2025-12-21 04:12:13,gpt-5-mini,1726,722,2448,0.0018755
2025-12-21 04:12:25,gpt-5-mini,1820,709,2529,0.001873
2025-12-21 04:12:39,gpt-5-mini,1900,928,2828,0.002331
2025-12-21 04:12:51,gpt-5-mini,1960,743,2703,0.001976
2025-12-21 04:13:04,gpt-5-mini,2046,863,2909,0.0022375
2025-12-21 04:13:18,gpt-5-mini,2124,1018,3142,0.002567
2025-12-21 04:13:31,gpt-5-mini,2205,681,2886,0.00191325
2025-12-21 04:13:46,gpt-5-mini,2297,930,3227,0.0024342499999999998
2025-12-21 04:13:59,gpt-5-mini,2384,845,3229,0.002286
2025-12-21 04:14:11,gpt-5-mini,2429,712,3141,0.00203125
2025-12-21 04:14:23,gpt-5-mini,2497,844,3341,0.00231225
2025-12-21 04:14:36,gpt-5-mini,2567,599,3166,0.0018397499999999998
2025-12-21 04:14:49,gpt-5-mini,2652,702,3354,0.002067
2025-12-21 04:15:01,gpt-5-mini,2735,848,3583,0.00237975
2025-12-21 04:15:16,gpt-5-mini,2816,951,3767,0.002606
2025-12-21 04:15:29,gpt-5-mini,2888,705,3593,0.002132
2025-12-21 04:15:41,gpt-5-mini,2953,755,3708,0.00224825
2025-12-21 04:15:53,gpt-5-mini,3032,979,4011,0.002716
2025-12-21 04:16:07,gpt-5-mini,3096,1120,4216,0.0030139999999999998
2025-12-21 04:16:21,gpt-5-mini,3170,724,3894,0.0022405
2025-12-21 04:16:34,gpt-5-mini,3246,745,3991,0.0023014999999999997
2025-12-21 04:16:47,gpt-5-mini,3312,646,3958,0.00212
2025-12-21 04:17:00,gpt-5-mini,3395,741,4136,0.00233075
2025-12-21 04:17:13,gpt-5-mini,3455,606,4061,0.00207575
2025-12-21 04:17:32,gpt-5-mini,3521,1210,4731,0.00330025
2025-12-21 04:17:48,gpt-5-mini,3596,850,4446,0.0025989999999999997
2025-12-21 04:17:59,gpt-5-mini,3664,715,4379,0.002346
2025-12-21 04:18:14,gpt-5-mini,3750,1008,4758,0.0029535
2025-12-21 04:18:27,gpt-5-mini,3796,595,4391,0.002139
2025-12-21 04:18:40,gpt-5-mini,3883,770,4653,0.00251075
2025-12-21 04:18:56,gpt-5-mini,3973,946,4919,0.00288525
2025-12-21 04:19:09,gpt-5-mini,4055,808,4863,0.00262975
2025-12-21 04:19:27,gpt-5-mini,4131,1166,5297,0.0033647499999999997
2025-12-21 04:19:40,gpt-5-mini,4191,872,5063,0.00279175
2025-12-21 04:19:55,gpt-5-mini,4250,681,4931,0.0024244999999999996
2025-12-21 04:20:07,gpt-5-mini,4318,695,5013,0.0024695
2025-12-21 04:20:17,gpt-5-mini,4390,489,4879,0.0020755
2025-12-21 04:25:22,gpt-5-mini,2791,514,3305,0.00172575
2025-12-21 04:25:32,gpt-5-mini,2853,560,3413,0.0018332499999999998
2025-12-21 04:25:43,gpt-5-mini,2945,638,3583,0.00201225
2025-12-21 04:25:53,gpt-5-mini,3016,541,3557,0.001836
2025-12-21 04:26:05,gpt-5-mini,3081,717,3798,0.00220425
