timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-11-22 15:08:31,gpt-4.1,3924,209,4133,0.009519999999999999
2025-11-22 15:09:21,gpt-4.1,3716,129,3845,0.008464
