timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-27 02:34:12,gpt-4.1,1725,253,1978,0.005474
2025-12-27 02:34:31,gpt-4.1,1584,255,1839,0.005207999999999999
2025-12-27 02:34:52,gpt-4.1,1611,203,1814,0.004846
2025-12-27 02:35:07,gpt-4.1,1571,225,1796,0.004942
2025-12-27 02:35:20,gpt-4.1,1733,235,1968,0.005346
2025-12-27 02:35:33,gpt-4.1,1729,189,1918,0.00497
2025-12-27 02:35:47,gpt-4.1,1777,307,2084,0.00601
2025-12-27 02:35:50,gpt-4.1,1156,199,1355,0.0039039999999999995
2025-12-27 02:36:00,gpt-4.1,1241,244,1485,0.004434
2025-12-27 02:36:12,gpt-4.1,1310,225,1535,0.00442
2025-12-27 02:36:22,gpt-4.1,1276,179,1455,0.003984
2025-12-27 02:36:30,gpt-4.1,1269,223,1492,0.0043219999999999995
2025-12-27 02:36:38,gpt-4.1,1287,219,1506,0.004326
2025-12-27 02:36:47,gpt-4.1,1245,214,1459,0.004202
2025-12-27 02:36:50,gpt-4.1,2202,259,2461,0.006476
2025-12-27 02:37:08,gpt-4.1,2157,330,2487,0.006954
2025-12-27 02:37:21,gpt-4.1,1914,251,2165,0.005835999999999999
2025-12-27 02:37:38,gpt-4.1,2049,270,2319,0.006258
2025-12-27 02:37:54,gpt-4.1,2088,291,2379,0.006503999999999999
2025-12-27 02:38:10,gpt-4.1,2150,265,2415,0.00642
2025-12-27 02:38:27,gpt-4.1,2234,225,2459,0.006267999999999999
2025-12-27 02:38:31,gpt-4.1,4545,299,4844,0.011482
2025-12-27 02:38:58,gpt-4.1,3858,365,4223,0.010636
2025-12-27 02:39:25,gpt-4.1,3974,320,4294,0.010508
2025-12-27 02:39:54,gpt-4.1,3989,363,4352,0.010882
2025-12-27 02:40:22,gpt-4.1,4079,371,4450,0.011126
2025-12-27 02:40:44,gpt-4.1,3389,306,3695,0.009226
2025-12-27 02:41:12,gpt-4.1,4021,411,4432,0.011329999999999998
