timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2026-01-17 00:15:19,gpt-5-mini,7656,192,7848,0.01149
2026-01-17 00:16:38,gpt-5-mini,5617,1379,6996,0.00416225
2026-01-17 00:17:53,gpt-5-mini,5656,930,6586,0.003274
2026-01-17 00:19:23,gpt-5-mini,8349,948,9297,0.00398325
2026-01-17 00:20:46,gpt-5-mini,7514,750,8264,0.0033785
2026-01-17 00:21:55,gpt-5-mini,5214,1211,6425,0.0037254999999999996
2026-01-17 00:22:49,gpt-5-mini,5204,777,5981,0.002855
2026-01-17 00:23:29,gpt-5-mini,5224,900,6124,0.003106
