timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-26 03:34:43,gpt-5-mini,578,209,787,0.0005625
2025-12-26 03:34:53,gpt-5-mini,636,337,973,0.000833
2025-12-26 03:35:00,gpt-5-mini,745,145,890,0.00047625
2025-12-26 03:35:25,gpt-5-mini,751,401,1152,0.00098975
2025-12-26 03:36:06,gpt-5-mini,827,465,1292,0.00113675
2025-12-26 03:36:50,gpt-5-mini,902,401,1303,0.0010275
2025-12-26 03:36:57,gpt-5-mini,977,209,1186,0.00066225
2025-12-26 03:37:07,gpt-5-mini,1062,465,1527,0.0011955
2025-12-26 03:37:17,gpt-5-mini,1142,529,1671,0.0013434999999999999
2025-12-26 03:37:26,gpt-5-mini,1230,273,1503,0.0008534999999999999
2025-12-26 03:37:34,gpt-5-mini,1298,273,1571,0.0008705
2025-12-26 03:38:47,gpt-5-mini,1377,273,1650,0.00089025
2025-12-26 03:38:56,gpt-5-mini,1455,209,1664,0.0007817499999999999
2025-12-26 03:40:09,gpt-5-mini,1529,337,1866,0.00105625
2025-12-26 03:41:20,gpt-5-mini,1618,209,1827,0.0008224999999999999
2025-12-26 03:41:32,gpt-5-mini,1676,465,2141,0.001349
2025-12-26 03:42:12,gpt-5-mini,1696,209,1905,0.000842
2025-12-26 03:42:19,gpt-5-mini,1790,145,1935,0.0007375
2025-12-26 03:42:28,gpt-5-mini,1870,209,2079,0.0008855
2025-12-26 03:42:38,gpt-5-mini,1930,337,2267,0.0011565
2025-12-26 03:43:18,gpt-5-mini,2016,337,2353,0.001178
2025-12-26 03:43:26,gpt-5-mini,2094,145,2239,0.0008135
2025-12-26 03:43:37,gpt-5-mini,2175,401,2576,0.00134575
2025-12-26 03:43:48,gpt-5-mini,2267,465,2732,0.0014967499999999998
2025-12-26 03:43:57,gpt-5-mini,2354,337,2691,0.0012625
2025-12-26 03:44:05,gpt-5-mini,2399,209,2608,0.00101775
2025-12-26 03:44:46,gpt-5-mini,2467,209,2676,0.00103475
2025-12-26 03:45:59,gpt-5-mini,2537,209,2746,0.0010522499999999998
2025-12-26 03:46:40,gpt-5-mini,2622,209,2831,0.0010734999999999998
2025-12-26 03:46:50,gpt-5-mini,2705,337,3042,0.0013502499999999999
2025-12-26 03:47:00,gpt-5-mini,2786,337,3123,0.0013705
2025-12-26 03:47:10,gpt-5-mini,2858,209,3067,0.0011324999999999998
2025-12-26 03:47:21,gpt-5-mini,2923,529,3452,0.00178875
2025-12-26 03:47:32,gpt-5-mini,3002,593,3595,0.0019364999999999999
2025-12-26 03:47:46,gpt-5-mini,3066,913,3979,0.0025924999999999998
2025-12-26 03:47:58,gpt-5-mini,3076,401,3477,0.001571
2025-12-26 03:48:08,gpt-5-mini,3152,81,3233,0.0009499999999999999
2025-12-26 03:48:17,gpt-5-mini,3218,273,3491,0.0013505
2025-12-26 03:48:28,gpt-5-mini,3301,209,3510,0.00124325
2025-12-26 03:49:09,gpt-5-mini,3361,337,3698,0.00151425
2025-12-26 03:49:18,gpt-5-mini,3427,337,3764,0.00153075
2025-12-26 03:49:28,gpt-5-mini,3502,337,3839,0.0015495
2025-12-26 03:49:38,gpt-5-mini,3570,273,3843,0.0014385
2025-12-26 03:49:49,gpt-5-mini,3656,401,4057,0.001716
2025-12-26 03:50:00,gpt-5-mini,3702,337,4039,0.0015995
2025-12-26 03:50:10,gpt-5-mini,3789,273,4062,0.0014932499999999998
2025-12-26 03:50:21,gpt-5-mini,3879,401,4280,0.0017717499999999999
2025-12-26 03:50:30,gpt-5-mini,3961,145,4106,0.0012802500000000001
2025-12-26 03:50:41,gpt-5-mini,4037,337,4374,0.0016832499999999999
2025-12-26 03:51:20,gpt-5-mini,4097,209,4306,0.00144225
2025-12-26 03:52:01,gpt-5-mini,4156,145,4301,0.0013289999999999999
2025-12-26 03:52:10,gpt-5-mini,4224,209,4433,0.0014739999999999998
2025-12-26 03:52:19,gpt-5-mini,4296,273,4569,0.00162
2025-12-26 03:57:23,gpt-5-mini,2605,273,2878,0.00119725
2025-12-26 03:57:31,gpt-5-mini,2667,209,2876,0.0010847499999999998
2025-12-26 03:57:40,gpt-5-mini,2759,209,2968,0.0011077499999999998
2025-12-26 03:57:48,gpt-5-mini,2830,209,3039,0.0011255
2025-12-26 03:57:57,gpt-5-mini,2895,145,3040,0.00101375
2025-12-26 03:58:36,gpt-5-mini,2982,145,3127,0.0010355
2025-12-26 03:58:44,gpt-5-mini,3073,145,3218,0.00105825
2025-12-26 03:58:58,gpt-5-mini,3167,465,3632,0.0017217499999999998
2025-12-26 03:59:37,gpt-5-mini,3159,209,3368,0.00120775
