timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2026-02-24 15:38:21,gpt-5-mini,386,145,531,0.0003865
2026-02-24 15:38:34,gpt-5-mini,462,145,607,0.0004055
2026-02-24 15:39:13,gpt-5-mini,560,145,705,0.00043
2026-02-24 15:39:24,gpt-5-mini,855,273,1128,0.0007597499999999999
2026-02-24 15:39:37,gpt-5-mini,934,529,1463,0.0012915
2026-02-24 15:39:46,gpt-5-mini,1157,273,1430,0.00083525
2026-02-24 15:39:54,gpt-5-mini,1403,209,1612,0.0007687499999999999
2026-02-24 15:40:04,gpt-5-mini,1554,273,1827,0.0009344999999999999
2026-02-24 15:40:15,gpt-5-mini,1645,401,2046,0.00121325
2026-02-24 15:40:24,gpt-5-mini,1750,209,1959,0.0008554999999999999
2026-02-24 15:40:35,gpt-5-mini,1873,209,2082,0.0008862499999999999
2026-02-24 15:40:43,gpt-5-mini,1956,273,2229,0.001035
2026-02-24 15:40:53,gpt-5-mini,2041,401,2442,0.00131225
2026-02-24 15:41:05,gpt-5-mini,2212,337,2549,0.001227
2026-02-24 15:41:13,gpt-5-mini,2393,273,2666,0.0011442499999999999
2026-02-24 15:41:24,gpt-5-mini,2481,529,3010,0.0016782499999999998
2026-02-24 15:41:35,gpt-5-mini,2572,273,2845,0.001189
2026-02-24 15:41:47,gpt-5-mini,2757,337,3094,0.0013632499999999999
2026-02-24 15:41:59,gpt-5-mini,2879,145,3024,0.00100975
2026-02-24 15:42:10,gpt-5-mini,3071,145,3216,0.00105775
2026-02-24 15:42:22,gpt-5-mini,3147,273,3420,0.00133275
2026-02-24 15:42:34,gpt-5-mini,3434,273,3707,0.0014045
2026-02-24 15:42:49,gpt-5-mini,3519,337,3856,0.00155375
2026-02-24 15:42:58,gpt-5-mini,3640,145,3785,0.0012000000000000001
2026-02-24 15:43:07,gpt-5-mini,3715,209,3924,0.0013467499999999999
2026-02-24 15:43:19,gpt-5-mini,3858,337,4195,0.0016385
2026-02-24 15:43:29,gpt-5-mini,3982,273,4255,0.0015415
2026-02-24 15:43:39,gpt-5-mini,4140,337,4477,0.001709
2026-02-24 15:43:49,gpt-5-mini,4221,273,4494,0.0016012499999999998
2026-02-24 15:44:02,gpt-5-mini,4357,465,4822,0.0020192499999999998
2026-02-24 15:44:13,gpt-5-mini,4589,401,4990,0.00194925
2026-02-24 15:44:23,gpt-5-mini,4748,273,5021,0.0017329999999999997
2026-02-24 15:44:35,gpt-5-mini,4831,273,5104,0.0017537499999999997
2026-02-24 15:44:42,gpt-5-mini,4959,81,5040,0.00140175
2026-02-24 15:44:52,gpt-5-mini,5068,209,5277,0.0016849999999999999
2026-02-24 15:45:02,gpt-5-mini,5214,209,5423,0.0017215
2026-02-24 15:45:10,gpt-5-mini,5329,145,5474,0.00162225
2026-02-24 15:45:25,gpt-5-mini,5439,593,6032,0.00254575
2026-02-24 15:45:33,gpt-5-mini,5569,81,5650,0.00155425
2026-02-24 15:45:42,gpt-5-mini,5667,209,5876,0.00183475
2026-02-24 15:45:50,gpt-5-mini,5784,145,5929,0.0017360000000000001
2026-02-24 15:45:59,gpt-5-mini,5912,273,6185,0.0020239999999999998
2026-02-24 15:46:11,gpt-5-mini,5992,273,6265,0.002044
2026-02-24 15:46:24,gpt-5-mini,6080,209,6289,0.0019379999999999998
2026-02-24 15:46:34,gpt-5-mini,6152,273,6425,0.002084
2026-02-24 15:46:50,gpt-5-mini,6767,529,7296,0.0027497499999999996
2026-02-24 15:47:00,gpt-5-mini,6922,273,7195,0.0022765
2026-02-24 15:47:11,gpt-5-mini,6995,209,7204,0.00216675
2026-02-24 15:53:03,gpt-5-mini,1054,145,1199,0.0005535
2026-02-24 15:53:12,gpt-5-mini,1185,145,1330,0.00058625
2026-02-24 15:53:20,gpt-5-mini,1308,209,1517,0.000745
2026-02-24 15:53:25,gpt-5-mini,1468,145,1613,0.000657
2026-02-24 15:53:33,gpt-5-mini,1579,273,1852,0.00094075
2026-02-24 15:53:43,gpt-5-mini,1691,145,1836,0.0007127500000000001
2026-02-24 15:53:52,gpt-5-mini,1794,337,2131,0.0011225
2026-02-24 15:54:00,gpt-5-mini,1893,209,2102,0.0008912499999999999
2026-02-24 15:54:10,gpt-5-mini,1979,337,2316,0.00116875
2026-02-24 15:54:17,gpt-5-mini,2221,209,2430,0.0009732499999999999
2026-02-24 15:54:23,gpt-5-mini,2340,81,2421,0.000747
2026-02-24 15:54:29,gpt-5-mini,2540,209,2749,0.001053
2026-02-24 15:54:36,gpt-5-mini,2677,273,2950,0.0012152499999999998
2026-02-24 15:54:46,gpt-5-mini,2803,401,3204,0.00150275
2026-02-24 15:54:51,gpt-5-mini,2973,145,3118,0.0010332499999999999
2026-02-24 15:54:59,gpt-5-mini,3081,145,3226,0.00106025
2026-02-24 15:55:07,gpt-5-mini,3233,209,3442,0.00122625
2026-02-24 15:55:15,gpt-5-mini,3349,337,3686,0.00151125
2026-02-24 15:55:24,gpt-5-mini,3464,209,3673,0.001284
2026-02-24 15:55:32,gpt-5-mini,3554,337,3891,0.0015625
2026-02-24 15:55:38,gpt-5-mini,3656,81,3737,0.001076
2026-02-24 15:55:45,gpt-5-mini,3800,273,4073,0.001496
2026-02-24 15:56:03,gpt-5-mini,3883,209,4092,0.0013887499999999998
2026-02-24 15:56:10,gpt-5-mini,3972,209,4181,0.001411
2026-02-24 15:56:20,gpt-5-mini,4167,401,4568,0.00184375
2026-02-24 15:56:28,gpt-5-mini,4309,209,4518,0.0014952499999999998
2026-02-24 15:56:36,gpt-5-mini,4387,273,4660,0.0016427499999999997
2026-02-24 15:56:44,gpt-5-mini,4566,337,4903,0.0018154999999999998
2026-02-24 15:56:53,gpt-5-mini,4667,145,4812,0.0014567500000000001
2026-02-24 15:57:00,gpt-5-mini,4810,209,5019,0.0016205
2026-02-24 15:57:10,gpt-5-mini,4922,145,5067,0.0015205000000000002
2026-02-24 15:57:19,gpt-5-mini,5044,209,5253,0.001679
2026-02-24 15:57:37,gpt-5-mini,5185,145,5330,0.00158625
2026-02-24 15:57:45,gpt-5-mini,5281,337,5618,0.00199425
2026-02-24 15:57:54,gpt-5-mini,5391,401,5792,0.0021497499999999998
2026-02-24 15:58:00,gpt-5-mini,5466,209,5675,0.0017844999999999998
2026-02-24 15:58:08,gpt-5-mini,5844,337,6181,0.0021349999999999997
2026-02-24 15:58:15,gpt-5-mini,5928,209,6137,0.0019
2026-02-24 15:58:22,gpt-5-mini,6091,209,6300,0.00194075
2026-02-24 15:58:31,gpt-5-mini,6404,465,6869,0.002531
2026-02-24 15:58:37,gpt-5-mini,6588,209,6797,0.002065
2026-02-24 15:58:45,gpt-5-mini,6703,209,6912,0.00209375
2026-02-24 15:58:55,gpt-5-mini,6793,337,7130,0.00237225
2026-02-24 15:59:02,gpt-5-mini,6883,337,7220,0.0023947499999999997
2026-02-24 15:59:12,gpt-5-mini,6977,401,7378,0.00254625
