x_center,y_center,mean_correction,count
1.7464290852937097,0.180611166153752,1.3620448527531894,17
1.7464290852937097,0.1990041767984314,1.1967587862073135,8
1.7464290852937097,0.21739718744311076,1.4722554789495674,2
1.7464290852937097,0.23579019808779011,1.2350469659975314,2
1.7464290852937097,0.2541832087324695,1.2789212182606238,5
1.7464290852937097,0.2725762193771489,1.2560824495055851,3
1.7464290852937097,0.2909692300218283,1.046032446102692,1
1.7464290852937097,0.30936224066650764,0.9913360699786883,1
1.7464290852937097,0.327755251311187,,0
1.7464290852937097,0.34614826195586634,,0
1.7464290852937097,0.36454127260054575,,0
1.7464290852937097,0.38293428324522516,,0
1.845952963332871,0.03346708099631702,,0
1.845952963332871,0.05186009164099639,1.5558265654647343,3
1.845952963332871,0.07025310228567577,1.537865537394804,11
1.845952963332871,0.08864611293035514,1.39349766784216,33
1.845952963332871,0.10703912357503452,1.2136126340157933,37
1.845952963332871,0.1254321342197139,1.2607575124968131,28
1.845952963332871,0.14382514486439324,1.0825094008006002,26
1.845952963332871,0.16221815550907265,1.1181694277680567,12
1.845952963332871,0.180611166153752,1.1304165304146945,15
1.845952963332871,0.1990041767984314,0.960128837638662,7
1.845952963332871,0.21739718744311076,1.0580112150714343,7
1.845952963332871,0.23579019808779011,1.1466739966003088,2
1.845952963332871,0.2541832087324695,0.9986523247392465,1
1.845952963332871,0.2725762193771489,0.9781969856692108,2
1.845952963332871,0.2909692300218283,,0
1.845952963332871,0.30936224066650764,1.01271987231762,1
1.845952963332871,0.327755251311187,,0
1.845952963332871,0.34614826195586634,,0
1.845952963332871,0.36454127260054575,,0
1.845952963332871,0.38293428324522516,,0
1.9454768413720325,0.03346708099631702,2.0921995767765065,2
1.9454768413720325,0.05186009164099639,1.4369889513069203,4
1.9454768413720325,0.07025310228567577,1.4087994025387531,16
1.9454768413720325,0.08864611293035514,1.2536497933609638,51
1.9454768413720325,0.10703912357503452,1.252358222810662,51
1.9454768413720325,0.1254321342197139,1.219378933578105,30
1.9454768413720325,0.14382514486439324,1.1661328140216098,25
1.9454768413720325,0.16221815550907265,1.154310203339668,22
1.9454768413720325,0.180611166153752,1.1038949761805557,12
1.9454768413720325,0.1990041767984314,1.066293075005472,13
1.9454768413720325,0.21739718744311076,1.014848725460749,9
1.9454768413720325,0.23579019808779011,1.2060703793684544,3
1.9454768413720325,0.2541832087324695,1.1749114407936596,4
1.9454768413720325,0.2725762193771489,1.2255470778459614,3
1.9454768413720325,0.2909692300218283,,0
1.9454768413720325,0.30936224066650764,,0
1.9454768413720325,0.327755251311187,1.135049982781957,1
1.9454768413720325,0.34614826195586634,,0
1.9454768413720325,0.36454127260054575,,0
1.9454768413720325,0.38293428324522516,,0
2.0450007194111937,0.03346708099631702,1.75768835594745,3
2.0450007194111937,0.05186009164099639,1.7446680695451975,4
2.0450007194111937,0.07025310228567577,1.470985885256552,21
2.0450007194111937,0.08864611293035514,1.2968292153917547,29
2.0450007194111937,0.10703912357503452,1.2544117203238716,35
2.0450007194111937,0.1254321342197139,1.14561568997966,30
2.0450007194111937,0.14382514486439324,1.0333527909215638,12
2.0450007194111937,0.16221815550907265,1.1644446697680981,27
2.0450007194111937,0.180611166153752,1.1627137023604317,8
2.0450007194111937,0.1990041767984314,1.1567240204025464,5
2.0450007194111937,0.21739718744311076,1.078367004474121,7
2.0450007194111937,0.23579019808779011,0.9176430950454192,2
2.0450007194111937,0.2541832087324695,1.0885586693818934,2
