timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-26 22:36:36,gpt-5-mini,2019,1519,3538,0.00354275
2025-12-26 22:36:55,gpt-5-mini,2019,1562,3581,0.00362875
2025-12-26 22:37:18,gpt-5-mini,2019,1528,3547,0.0035607499999999997
2025-12-26 22:37:40,gpt-5-mini,2043,1933,3976,0.0043767499999999996
2025-12-26 22:38:01,gpt-5-mini,2043,1748,3791,0.00400675
2025-12-26 22:38:25,gpt-5-mini,2043,2131,4174,0.00477275
2025-12-26 22:38:51,gpt-5-mini,1357,1635,2992,0.00360925
2025-12-26 22:39:06,gpt-5-mini,1357,1063,2420,0.00246525
2025-12-26 22:39:21,gpt-5-mini,1357,1030,2387,0.00239925
2025-12-26 22:39:39,gpt-5-mini,1519,1262,2781,0.0029037499999999996
2025-12-26 22:39:59,gpt-5-mini,1519,1065,2584,0.00250975
2025-12-26 22:40:20,gpt-5-mini,1519,1460,2979,0.0032997499999999997
2025-12-26 22:41:04,gpt-5-mini,4287,3240,7527,0.0075517499999999994
2025-12-26 22:41:43,gpt-5-mini,4287,3307,7594,0.00768575
2025-12-26 22:42:15,gpt-5-mini,4287,2968,7255,0.007007749999999999
2025-12-26 22:42:43,gpt-5-mini,3510,3038,6548,0.0069535
2025-12-26 22:43:16,gpt-5-mini,3510,3339,6849,0.0075555
2025-12-26 22:43:53,gpt-5-mini,3510,3398,6908,0.0076735
2025-12-26 22:44:51,gpt-5-mini,5919,4360,10279,0.01019975
2025-12-26 22:45:34,gpt-5-mini,5919,3572,9491,0.00862375
2025-12-26 22:46:12,gpt-5-mini,5919,3135,9054,0.00774975
2025-12-26 22:46:48,gpt-5-mini,5524,3295,8819,0.007970999999999999
2025-12-26 22:47:29,gpt-5-mini,5524,4435,9959,0.010251
2025-12-26 22:48:00,gpt-5-mini,5524,2939,8463,0.007259
