timestamp,model,prompt_tokens,completion_tokens,total_tokens,cost
2025-12-26 23:19:03,gpt-5-mini,2065,1472,3537,0.00346025
2025-12-26 23:19:21,gpt-5-mini,2065,1549,3614,0.0036142500000000003
2025-12-26 23:19:44,gpt-5-mini,2065,2079,4144,0.0046742500000000005
2025-12-26 23:20:07,gpt-5-mini,2040,1547,3587,0.003604
2025-12-26 23:20:27,gpt-5-mini,2040,1779,3819,0.004068
2025-12-26 23:20:47,gpt-5-mini,2040,1683,3723,0.0038759999999999997
2025-12-26 23:21:10,gpt-5-mini,1297,1452,2749,0.0032282499999999998
2025-12-26 23:21:37,gpt-5-mini,1297,1670,2967,0.0036642499999999995
2025-12-26 23:21:57,gpt-5-mini,1297,1463,2760,0.0032502499999999997
2025-12-26 23:22:12,gpt-5-mini,1555,1191,2746,0.0027707499999999998
2025-12-26 23:22:28,gpt-5-mini,1555,1242,2797,0.0028727500000000003
2025-12-26 23:22:47,gpt-5-mini,1555,1749,3304,0.0038867499999999996
2025-12-26 23:23:23,gpt-5-mini,2702,2585,5287,0.0058455
2025-12-26 23:23:59,gpt-5-mini,2702,2923,5625,0.0065214999999999995
2025-12-26 23:24:27,gpt-5-mini,2702,2212,4914,0.0050995
2025-12-26 23:25:04,gpt-5-mini,2498,2552,5050,0.0057285
